,Seed,Errors,Size,Safe
3099,3099,[],18,True
3100,3100,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3101,3101,[],31,False
3102,3102,[],31,False
3103,3103,[],18,True
3104,3104,[],10,False
3105,3105,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,False
3106,3106,[],24,True
3107,3107,[],20,False
3108,3108,[],19,True
3109,3109,[],21,True
3110,3110,[],21,True
3111,3111,[],18,True
3112,3112,[],8,True
3113,3113,"[3, 1, 2]",32,True
3114,3114,[],6,True
3115,3115,[],20,False
3116,3116,[],18,True
3117,3117,[],18,True
3118,3118,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",33,True
3119,3119,"[12, 7, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 27 (13-18), the expression input will not be evaluated to a constant expression, inlining will introduce an assigment', 'Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",33,True
3120,3120,[],28,True
3121,3121,[],28,True
3122,3122,[],18,True
3123,3123,[],18,True
3124,3124,[],6,True
3125,3125,[],25,False
3126,3126,[],23,False
3127,3127,[],18,True
3128,3128,[],18,True
3129,3129,[],11,True
3130,3130,[],25,True
3131,3131,[],32,True
3132,3132,[],31,True
3133,3133,[],36,False
3134,3134,[],17,False
3135,3135,[],18,True
3136,3136,[],18,True
3137,3137,[],18,False
3138,3138,[],14,False
3139,3139,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
3140,3140,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
3141,3141,[],18,True
3142,3142,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 6 (22-24): typing error: can not implicitly cast U32 into U64']",21,True
3143,3143,[],23,True
3144,3144,[],18,True
3145,3145,[],18,True
3146,3146,[],20,False
3147,3147,[],19,True
3148,3148,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",30,True
3149,3149,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
3150,3150,[],18,True
3151,3151,[],23,False
3152,3152,[],8,False
3153,3153,[],18,False
3154,3154,[],18,False
3155,3155,[],23,True
3156,3156,[],6,True
3157,3157,[],25,True
3158,3158,[],18,True
3159,3159,[],18,True
3160,3160,[],78,False
3161,3161,[],83,False
3162,3162,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",23,True
3163,3163,[],18,False
3164,3164,[],78,True
3165,3165,[],77,False
3166,3166,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 70 (1-17), variables result and b1 will be merged to v0']",76,True
3167,3167,[],83,False
3168,3168,[],67,True
3169,3169,[],18,False
3170,3170,[],21,True
3171,3171,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",18,True
3172,3172,[],20,False
3173,3173,"[5, 2]",100,False
3174,3174,[],8,True
3175,3175,[],8,True
3176,3176,[],6,True
3177,3177,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,False
3178,3178,[],6,True
3179,3179,[],18,True
3180,3180,[],18,True
3181,3181,"[3, 6]",53,False
3182,3182,[6],51,False
3183,3183,"[8, 9, 9, 9, 9, 9, 9, 20, 21, 9, 2]",39,False
3184,3184,[],18,True
3185,3185,[],18,True
3186,3186,[],18,True
3187,3187,[],18,True
3188,3188,[],18,True
3189,3189,[],18,True
3190,3190,[],6,True
3191,3191,"[1, 2]",17,False
3192,3192,[],18,True
3193,3193,[],23,True
3194,3194,[],24,False
3195,3195,"[1, 2]",19,True
3196,3196,[],18,True
3197,3197,"[0, 1, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 16 (1-17), variables result and b1 will be merged to v0']",22,True
3198,3198,[],6,True
3199,3199,[],18,True
3200,3200,[],18,True
3201,3201,[],18,True
3202,3202,[],6,True
3203,3203,[],8,True
3204,3204,[],18,True
3205,3205,[],6,True
3206,3206,[],6,True
3207,3207,[],6,True
3208,3208,[],18,False
3209,3209,[],18,False
3210,3210,[],18,False
3211,3211,[],18,True
3212,3212,[],16,False
3213,3213,[],18,True
3214,3214,[],6,True
3215,3215,[],6,True
3216,3216,[],20,False
3217,3217,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
3218,3218,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
3219,3219,"[1, 2]",13,True
3220,3220,[],8,True
3221,3221,[],21,True
3222,3222,[],21,True
3223,3223,[],18,True
3224,3224,[],18,True
3225,3225,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3226,3226,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
3227,3227,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",22,True
3228,3228,[],14,False
3229,3229,"[1, 2]",25,False
3230,3230,[],21,True
3231,3231,[],18,False
3232,3232,[],22,False
3233,3233,[],23,False
3234,3234,[],6,True
3235,3235,[],6,True
3236,3236,[],35,False
3237,3237,[],10,False
3238,3238,[],25,True
3239,3239,[],6,True
3240,3240,[],18,True
3241,3241,[],6,True
3242,3242,[],18,True
3243,3243,[],18,True
3244,3244,[],18,True
3245,3245,[],18,True
3246,3246,"[1, 2]",45,False
3247,3247,[],37,True
3248,3248,[],52,False
3249,3249,[],21,True
3250,3250,[3],27,False
3251,3251,[],24,True
3252,3252,[],18,True
3253,3253,[],18,True
3254,3254,[],8,True
3255,3255,[],20,True
3256,3256,[],8,True
3257,3257,[],22,True
3258,3258,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,False
3259,3259,[],6,True
3260,3260,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
3261,3261,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3262,3262,[],18,False
3263,3263,[],18,False
3264,3264,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 30 (1-17), variables result and b1 will be merged to v0']",35,True
3265,3265,[],18,True
3266,3266,[],18,True
3267,3267,[],18,True
3268,3268,[],6,True
3269,3269,[],17,False
3270,3270,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
3271,3271,[],6,True
3272,3272,[],6,True
3273,3273,[],11,False
3274,3274,[],18,True
3275,3275,[],18,True
3276,3276,[],22,True
3277,3277,[],18,True
3278,3278,[],18,True
3279,3279,[],8,True
3280,3280,[],6,True
3281,3281,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 6 (22-24): typing error: can not implicitly cast U16 into U64']",21,True
3282,3282,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 15 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",21,True
3283,3283,[],18,True
3284,3284,[],18,True
3285,3285,[],18,False
3286,3286,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
3287,3287,[],6,True
3288,3288,[],6,True
3289,3289,[],6,True
3290,3290,[],23,False
3291,3291,[],23,True
3292,3292,[],18,True
3293,3293,[],20,False
3294,3294,[],20,False
3295,3295,[],20,False
3296,3296,[],54,False
3297,3297,[],18,True
3298,3298,[],8,True
3299,3299,[],31,False
3300,3300,[],6,True
3301,3301,[],18,True
3302,3302,[],18,True
3303,3303,[],18,False
3304,3304,[],8,True
3305,3305,[],6,True
3306,3306,[],12,False
3307,3307,"[0, 1, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0']",20,True
3308,3308,[],17,True
3309,3309,[],20,False
3310,3310,[],8,True
3311,3311,[],34,False
3312,3312,[],22,True
3313,3313,[],18,True
3314,3314,"[1, 2]",26,False
3315,3315,[],18,True
3316,3316,"[3, 7, 2]",25,False
3317,3317,[],6,True
3318,3318,[],21,True
3319,3319,[],20,False
3320,3320,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",23,True
3321,3321,"[1, 2]",17,True
3322,3322,"[14, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",29,True
3323,3323,[],9,True
3324,3324,[],8,True
3325,3325,[],18,False
3326,3326,[],6,True
3327,3327,"[3, 3, 1, 2]",28,False
3328,3328,[],6,True
3329,3329,[],18,True
3330,3330,[],18,True
3331,3331,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
3332,3332,[],15,True
3333,3333,[],24,False
3334,3334,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
3335,3335,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
3336,3336,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 18 (1-17), variables result and b1 will be merged to v0']",23,True
3337,3337,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
3338,3338,[],6,True
3339,3339,"[3, 6]",40,False
3340,3340,[],6,True
3341,3341,[],18,True
3342,3342,[],18,True
3343,3343,[],6,True
3344,3344,[],20,False
3345,3345,[],27,True
3346,3346,[],18,True
3347,3347,[],18,True
3348,3348,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 13 (1-17), variables result and b1 will be merged to v0']",19,True
3349,3349,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
3350,3350,"[5, 2]",29,False
3351,3351,[],18,True
3352,3352,[],6,True
3353,3353,[],18,True
3354,3354,"[0, 1, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 16 (1-17), variables result and b1 will be merged to v0']",22,True
3355,3355,[],6,True
3356,3356,[],15,True
3357,3357,[],18,True
3358,3358,[],18,True
3359,3359,[],6,True
3360,3360,[],21,True
3361,3361,[],21,True
3362,3362,"[3, 7, 2]",29,False
3363,3363,[],18,True
3364,3364,[],18,True
3365,3365,[],6,True
3366,3366,[],18,True
3367,3367,[],6,True
3368,3368,[],18,True
3369,3369,[],18,True
3370,3370,"[1, 2]",16,True
3371,3371,[],20,True
3372,3372,[],11,True
3373,3373,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
3374,3374,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3375,3375,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 17 (8-10): typing error: the expression has type U64 instead of U32']",18,True
3376,3376,[],22,False
3377,3377,[],18,True
3378,3378,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3379,3379,[],18,True
3380,3380,[],18,True
3381,3381,[],18,True
3382,3382,[],18,True
3383,3383,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
3384,3384,[],16,False
3385,3385,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
3386,3386,[],8,True
3387,3387,[],6,True
3388,3388,[],18,True
3389,3389,[],6,True
3390,3390,[],18,True
3391,3391,[],18,True
3392,3392,[],18,True
3393,3393,[],8,True
3394,3394,[],6,True
3395,3395,[],6,True
3396,3396,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3397,3397,[],6,True
3398,3398,[],18,True
3399,3399,[],18,True
3400,3400,[],18,True
3401,3401,[],22,True
3402,3402,[],119,True
3403,3403,"[15, 9, 2, 'Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",103,True
3404,3404,"[1, 2]",83,True
3405,3405,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 88 (1-17), variables result and b1 will be merged to v0']",94,True
3406,3406,[],23,True
3407,3407,[],21,True
3408,3408,"[8, 9, 9, 22, 23, 24, 25, 9, 2]",95,True
3409,3409,[],6,True
3410,3410,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,False
3411,3411,[],8,False
3412,3412,[],18,True
3413,3413,[],18,True
3414,3414,[],8,True
3415,3415,[],74,False
3416,3416,[],6,True
3417,3417,[],23,True
3418,3418,[],6,True
3419,3419,[],18,True
3420,3420,[],10,False
3421,3421,[],18,True
3422,3422,[],18,True
3423,3423,[],6,True
3424,3424,"[1, 2]",55,False
3425,3425,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",18,True
3426,3426,[],18,True
3427,3427,[],18,True
3428,3428,"[3, 6]",40,True
3429,3429,[],34,False
3430,3430,"[7, 2]",19,False
3431,3431,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
3432,3432,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3433,3433,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
3434,3434,[],18,True
3435,3435,"[0, 1, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 16 (1-17), variables result and b1 will be merged to v0']",22,False
3436,3436,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
3437,3437,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3438,3438,[],28,False
3439,3439,[],28,True
3440,3440,[],30,False
3441,3441,[],19,False
3442,3442,[],23,True
3443,3443,[],24,True
3444,3444,[],19,True
3445,3445,[],13,False
3446,3446,[],6,True
3447,3447,[],24,False
3448,3448,[],20,False
3449,3449,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
3450,3450,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3451,3451,[],29,True
3452,3452,[],6,True
3453,3453,"[3, 1, 2]",25,False
3454,3454,"[1, 2]",19,True
3455,3455,"[3, 5, 2]",13,False
3456,3456,[],19,True
3457,3457,"[3, 1, 2]",11,False
3458,3458,"[8, 9, 2]",16,False
3459,3459,[],20,False
3460,3460,[],20,False
3461,3461,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
3462,3462,[],18,True
3463,3463,"[8, 9, 2]",43,False
3464,3464,[],6,True
3465,3465,[],20,False
3466,3466,[],6,True
3467,3467,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,False
3468,3468,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
3469,3469,[],6,True
3470,3470,[],18,True
3471,3471,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
3472,3472,[],18,True
3473,3473,[],18,False
3474,3474,[],18,False
3475,3475,[],18,True
3476,3476,[],18,True
3477,3477,"[8, 9, 2]",23,False
3478,3478,[],17,True
3479,3479,[],17,True
3480,3480,[],18,True
3481,3481,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0']",20,False
